mean_pred,shape,rate,cov,p95,p99
661.45087,2.418476,0.00365632,0.6430268,1479.2457835627715,2023.5779711112646
629.9217,0.58899415,0.00093502755,1.3030003,2281.8437521063693,3824.3356861973757
591.9186,1.8781421,0.0031729736,0.7296856,1432.3836195529188,2020.059992691539
906.49646,2.4157186,0.0026648957,0.64339375,2027.9583621891265,2774.573316314973
862.65375,2.0477612,0.0023737927,0.69881195,2030.974462785351,2833.871415000462
263.14322,1.1684271,0.004440271,0.9251224,746.446577308296,1121.6229792581462
958.5427,1.7387656,0.0018139677,0.7583671,2378.089114310464,3386.5530329926414
754.92224,1.2904639,0.0017093997,0.88029265,2069.3010286168987,3066.1356996100217
1750.36,0.958281,0.0005474765,1.0215358,5323.355908151471,8236.051838501462
281.87216,2.0039692,0.0071094963,0.7064062,668.1625437723818,934.7696444632783
529.8153,1.5488272,0.002923334,0.80352336,1365.4524867715422,1973.8772569145706
628.5498,1.1536278,0.00183538,0.9310374,1790.8967960258747,2695.950057990542
730.973,1.5832932,0.0021660076,0.7947295,1870.166301746757,2695.6773233814047
1484.6365,2.89121,0.0019474196,0.5881122,3149.0243179376134,4221.565842349022
2787.295,2.0884504,0.00074927503,0.69197106,6521.793213466859,9078.309888466241
971.4055,1.788832,0.0018414884,0.7476791,2387.891951215429,3388.272361932211
678.4276,1.232819,0.001817171,0.90063816,1889.0651125194383,2817.018695784876
1467.2574,2.1584003,0.001471044,0.6806659,3397.9937419747835,4711.24693929232
402.28595,2.553247,0.006346846,0.625826,885.0904633034625,1203.2401242754256
919.8178,2.5929995,0.002819036,0.62101024,2014.4282361461715,2733.698490020504
826.9306,2.5398448,0.0030714122,0.62747496,1822.2411411826374,2478.7466940810305
505.41486,1.3759447,0.0027224065,0.8525101,1355.4136785147343,1990.7018053845852
750.471,0.22226709,0.00029617012,2.1211061,3758.1668273703986,7797.359005826491
1242.1296,1.5956819,0.001284634,0.7916384,3169.7499966253954,4564.254165745947
3137.2466,1.4329033,0.00045673913,0.83539444,8298.794242678156,12121.6416132073
1530.6814,2.131094,0.0013922518,0.6850128,3558.965863406528,4941.98851713878
2367.6443,1.6992905,0.0007177136,0.76712507,5918.167673584601,8452.656214990808
1196.5667,1.1508278,0.0009617749,0.9321694,3412.2037587809527,5138.398455194864
669.3916,2.4595392,0.0036742904,0.6376364,1489.4016834860602,2033.499324752856
440.37378,2.5983293,0.0059002815,0.6203731,963.8419901393693,1307.6849434916392
650.5369,1.8192841,0.0027965885,0.7413951,1590.437629931001,2251.9303900164555
1226.7771,2.3149426,0.0018870116,0.6572489,2780.3296419613466,3822.9367694381813
1271.8994,2.766543,0.0021751272,0.6012171,2732.6752060201893,3681.3922219067435
673.5483,1.9713421,0.0029268013,0.71222794,1604.9336947091822,2249.857901452163
978.1869,2.2283852,0.0022780772,0.66989213,2243.065651761296,3098.1328773673445
430.59073,1.5553337,0.003612093,0.8018409,1108.1827625413193,1601.0877016194424
757.18353,2.079874,0.0027468558,0.6933963,1773.967343397795,2470.5870165969523
1113.8466,1.760859,0.0015808812,0.75359446,2752.0667532844027,3912.826402158343
656.5515,1.4606481,0.0022247273,0.82742226,1725.5682861384964,2513.965127884708
298.42014,0.9573914,0.0032081995,1.0220102,907.8820676434298,1404.8315080758389
555.47076,0.8778884,0.0015804403,1.0672848,1742.9004732025949,2733.1362317450207
874.62384,1.2593819,0.0014399126,0.89108944,2417.557618686256,3594.35103091586
582.91656,1.7915205,0.0030733738,0.7471179,1432.218843749415,2031.8447465273207
324.48126,0.92429316,0.0028485255,1.040148,999.5903921749821,1555.0681999890378
1451.6099,1.0013256,0.0006898035,0.99933785,4346.599052111894,6680.455708582453
3201.7896,1.9976968,0.0006239313,0.7075143,7597.197663327204,10632.681142784173
321.1696,1.099464,0.0034233131,0.95369494,930.5765154583274,1410.6282215629185
914.9356,1.5023978,0.0016420804,0.8158448,2382.051368701523,3457.3584985679577
369.31177,1.8440816,0.0049932925,0.7363935,898.9660981267112,1270.698996379399
435.0743,1.2197258,0.0028034886,0.9054592,1215.92574781104,1815.9488131697215
128.30316,0.9405556,0.007330728,1.0311166,392.803504637502,609.4572083580913
7066.6143,1.9033877,0.00026934932,0.7248303,17027.556262791913,23973.694589881852
862.12366,2.9583797,0.0034315027,0.58139735,1816.533688788074,2429.0900304601123
1285.7046,3.402341,0.002646285,0.54213953,2604.0238941405105,3430.200184948371
1138.0107,2.0537229,0.0018046604,0.69779694,2676.806595392349,3733.6962626492386
1084.1008,1.846105,0.0017028905,0.7359898,2637.95033478087,3728.2605616715923
626.03687,1.9375303,0.0030949141,0.7184156,1499.9507712605764,2107.1824483729497
691.1826,1.1988311,0.0017344636,0.91331583,1943.260567664854,2909.3092852603145
3156.5244,1.717397,0.0005440785,0.7630705,7862.783041786949,11214.817205308049
946.9827,1.0869082,0.0011477593,0.9591876,2754.9028972286646,4183.062055198365
845.35736,3.130035,0.0037026175,0.56523025,1752.71002376517,2329.4098179151315
1509.6442,1.8474605,0.0012237722,0.73571974,3672.560819690946,5190.01567144844
924.4548,1.0366156,0.0011213265,0.9821801,2734.500318274986,4181.128551446679
1364.8435,2.5804305,0.0018906421,0.62252086,2993.3804173447243,4064.4447666651354
779.3277,0.57408935,0.00073664694,1.3198065,2849.2125579804,4797.205543256528
1436.2006,0.9160834,0.000637852,1.0447984,4438.409165182373,6914.332447040483
2630.4436,2.5540018,0.0009709396,0.6257335,5786.86530086975,7866.713499476132
1454.1783,0.22226709,0.0001528472,2.1211061,7282.153144724391,15108.845618903688
1458.5442,2.3360832,0.001601654,0.65426826,3296.421200344126,4527.721784451788
399.22952,1.9901325,0.004984933,0.7088576,948.429115971049,1327.9948800459956
2472.6216,2.0840144,0.000842836,0.69270706,5789.369215569837,8060.854713903678
666.5135,1.3026268,0.0019543893,0.87617326,1821.1072269784797,2694.8716531613222
745.6762,1.6233604,0.0021770312,0.7848606,1892.0872790172,2718.3933271589112
1293.4254,1.9750313,0.0015269773,0.7115624,3080.151910970425,4316.882284745681
926.7184,1.7664039,0.001906085,0.75241077,2287.3789009468405,3250.845085126706
744.77966,1.0920126,0.0014662225,0.9569432,2163.1133216897833,3282.2390206236564
267.22293,0.48285297,0.0018069294,1.4391053,1039.3455238269282,1807.1191983285394
1639.9318,2.5143878,0.0015332272,0.6306434,3624.7179637826603,4936.310214976687
1126.5388,1.8546491,0.001646325,0.73429257,2737.1481882816433,3866.2207369301595
1192.7346,1.1139508,0.000933947,0.9474733,3440.12127881671,5204.8486135375915
3086.6406,2.1498487,0.0006965011,0.68201834,7157.131361120245,9927.942568270564
364.193,1.1040808,0.0030315816,0.9516989,1053.6894121324724,1596.2771354048757
544.4902,1.595895,0.0029309897,0.7915855,1389.4052487924826,2000.6271809974453
378.40112,1.8579084,0.004909891,0.7336482,918.8814813620038,1297.634428732171
733.5324,2.3457012,0.0031978153,0.65292555,1655.7605726710826,2273.135613478098
808.89984,2.9192743,0.0036089441,0.58527845,1710.9462189235726,2291.2445811324587
1119.3286,1.9032159,0.0017003191,0.72486305,2697.1872422910865,3797.507272883363
836.26105,1.696181,0.0020282913,0.76782787,2091.57218822892,2988.0023733188377
1910.2809,1.8216591,0.00095360796,0.74091166,4668.304003160859,6608.85339309659
681.55457,1.5051407,0.0022083935,0.8151011,1773.357781685343,2573.264129165007
1005.4779,1.4910514,0.001482928,0.818943,2624.4290375865703,3812.9957065180824
378.71265,1.520514,0.0040149544,0.81097,982.045192120118,1423.0949322818246
444.69946,2.4449677,0.005498023,0.6395337,991.2371105302341,1354.279670614089
979.8604,2.0374188,0.002079295,0.70058334,2310.5995975185847,3226.029650677108
1168.2114,2.391227,0.002046913,0.64668024,2621.5453211108434,3590.9517951228486
890.2813,2.4516742,0.0027538198,0.6386584,1982.7992453400177,2708.144486286706
832.15356,1.9141409,0.0023002257,0.72279155,2001.5328033951107,2816.056901809014
484.7721,1.7188604,0.0035457083,0.76274556,1207.213331841174,1721.6806190208483
1172.1741,3.3673978,0.0028727797,0.5449451,2380.9010750385028,3139.7033639970955
436.05444,0.47648367,0.001092716,1.4486917,1704.013209331374,2970.3615413977464
1919.9291,1.4564376,0.00075858925,0.82861745,5050.913228126351,7361.479491536207
462.30664,1.4996701,0.0032438862,0.8165864,1204.3554651280717,1748.4488419988807
682.0903,0.678275,0.0009944065,1.2142192,2348.218940727463,3840.1605577921187
1173.1351,1.4684775,0.0012517547,0.8252136,3077.7379488432525,4480.719991633293
1579.1213,2.2683518,0.0014364645,0.6639644,3601.2720996902076,4963.6181255727
649.0834,1.0062455,0.0015502562,0.9968918,1940.2065840618045,2979.7918965581857
592.58,0.8673557,0.0014636938,1.0737455,1867.3786345803333,2933.8660390892414
286.53006,0.67467654,0.002354645,1.217453,988.3266695401102,1617.7212434633564
501.12018,1.4475453,0.002888619,0.83115864,1321.055870247043,1926.9634007217055
1488.9928,1.7003427,0.0011419415,0.7668877,3721.135851796608,5314.310917364981
789.21204,2.32636,0.0029476995,0.6556341,1785.9550510533484,2454.2579018149127
2951.7117,2.1018178,0.00071206747,0.68976706,6892.713636894211,9587.225666328859
921.66437,2.2796926,0.0024734521,0.6623108,2098.6853723998715,2890.9042521999313
1243.0598,2.1966348,0.0017671192,0.67471606,2863.1257202140528,3961.330027690604
675.1434,1.5178199,0.0022481445,0.81168944,1751.7605933833818,2539.096602568839
1982.0626,1.9135848,0.00096545124,0.7228966,4767.787460442486,6708.281290230682
351.06323,1.4647274,0.004172261,0.82626927,921.810867784509,1342.4763740382703
945.65344,1.132794,0.0011978955,0.93956,2711.5609245730325,4092.6045083879003
426.6111,0.71937025,0.0016862436,1.179027,1437.8497828744291,2328.2630671034326
1379.263,2.0916543,0.0015165015,0.6914408,3225.689557583732,4489.313572897288
1057.9319,1.1825929,0.0011178346,0.91956484,2988.4635611383987,4482.7969059219495
2384.513,1.4523921,0.0006090938,0.8297707,6279.0015158729,9154.779530509528
2085.612,2.852631,0.0013677669,0.59207565,4441.024339154816,5962.466590904928
1247.7771,1.3294892,0.0010654861,0.8672765,3385.5969153704523,4995.896973036219
2984.914,1.8963535,0.0006353126,0.7261734,7200.904418975549,10143.076454390726
1119.8209,2.3440328,0.002093221,0.6531579,2528.2564676678976,3471.244076564156
280.6788,0.7537096,0.00268531,1.1518555,930.2356896704974,1494.7493447275783
2667.7256,2.3837366,0.0008935464,0.6476955,5992.268467901647,8211.118838905826
1577.9844,1.8356849,0.0011633099,0.73807573,3846.723193408007,5440.503453417914
1743.7283,1.9533037,0.0011201882,0.71550906,4167.113129623741,5848.242167965035
1042.0651,0.9311144,0.00089352805,1.0363309,3201.775904645783,4975.408244310412
359.83194,0.8167242,0.002269738,1.1065277,1158.6291816253895,1837.729465454932
1091.4923,3.2324102,0.0029614596,0.5562074,2242.543290841489,2970.1323172069806
1555.85,1.6672367,0.0010715922,0.77446425,3913.342925656872,5602.971727680596
898.79675,1.4105489,0.0015693747,0.841988,2390.191154796254,3498.6575466559734
2050.1953,2.219132,0.0010824003,0.6712873,4707.321289391512,6504.993928618514
365.1144,0.65889245,0.0018046192,1.231949,1270.1912473930192,2087.5032613206718
1120.6765,1.7314498,0.0015450041,0.7599675,2784.154529758154,3966.9504784986793
1491.854,1.989607,0.0013336473,0.70895123,3544.4171685584897,4963.070384807778
1143.9938,1.533748,0.0013406961,0.8074637,2957.946477249445,4281.487310054246
847.3041,1.4719499,0.0017372157,0.8242396,2221.153777607811,3232.641705667144
763.81445,1.790511,0.0023441701,0.74732846,1877.0251290633785,2663.067553764347
1680.2643,1.6216401,0.00096511014,0.78527683,4265.012940194035,6128.460300640614
3233.106,2.5956197,0.00080282544,0.6206968,7078.467903802605,9604.795707984083
345.20566,1.6832267,0.0048760115,0.7707769,865.563320542117,1237.7560261563815
3424.6436,2.2905998,0.0006688579,0.6607321,7786.698322028173,10720.00524699219
324.24942,1.0887558,0.0033577727,0.9583734,942.7250076661376,1431.0845661984679
496.1826,0.98349464,0.0019821224,1.0083562,1495.2077564936008,2304.2515425573115
930.4767,1.6451062,0.0017680252,0.779656,2350.6753765265403,3371.4260726583443
513.151,1.2754574,0.00248554,0.8854561,1412.2400937189827,2095.960219250051
519.2851,1.080874,0.0020814654,0.9618613,1513.622291608219,2300.1654136105317
1286.2473,1.653381,0.00128543,0.77770257,3244.1064397933264,4649.796709929829
845.83246,1.4401594,0.0017026534,0.8332872,2233.631530511046,3260.3374559478234
1325.2186,2.268832,0.0017120435,0.6638942,3022.036360593822,4165.155656772222
209.33968,1.0709137,0.005115675,0.966324,612.1721029331264,931.545990780346
645.38586,1.9910332,0.0030850274,0.70869726,1532.9903550937888,2146.3810273839485
734.86584,1.4523233,0.0019763107,0.8297903,1935.111125247451,2821.4085165355873
771.18604,1.4813232,0.0019208377,0.82162774,2017.3157139159002,2933.4891040656853
380.07233,0.9239968,0.002431108,1.0403148,1170.97671521163,1821.7845052352063
