mean_pred,shape,rate,cov,p95,p99
579.7467,0.5586181,0.0009635555,1.337958,2140.4597533865153,3621.725930369092
586.9734,1.842063,0.0031382393,0.73679686,1429.2943507605148,2020.6017635282146
911.6263,2.4066026,0.0026399004,0.6446112,2041.7738954625777,2794.7034495363005
872.88586,2.0120668,0.0023050744,0.7049833,2066.4922307180627,2889.6270020353545
245.5346,1.10604,0.0045046196,0.9508556,709.9446307725271,1075.2469403653745
973.8522,1.7384732,0.001785151,0.7584309,2416.203264754729,3440.903867463626
785.10895,1.3213621,0.0016830303,0.86993957,2134.700164296973,3152.696298565262
1493.8608,0.9006474,0.0006028991,1.0537137,4644.651027894978,7254.62463948567
269.76993,1.9567626,0.0072534494,0.71487635,644.3262199747863,904.0679185546209
544.81696,1.5536784,0.0028517437,0.8022679,1402.6557233433823,2026.8224655248014
626.7975,1.1381187,0.0018157678,0.9373596,1794.3398731855693,2706.396420851038
716.7022,1.550278,0.0021630712,0.8031473,1846.526746369072,2668.981528882329
1507.0045,2.8808749,0.0019116565,0.58916616,3199.7896286504815,4291.318495080864
2789.1365,2.0530233,0.0007360785,0.69791585,6561.255799031248,9152.230817009184
980.7093,1.7592003,0.0017938041,0.75394964,2423.856173947685,3446.5968352654254
628.7973,1.1868438,0.0018874822,0.91791666,1774.0289478051602,2659.744234341879
1470.8864,2.1709108,0.0014759202,0.6787018,3400.2821304204163,4711.154448336764
404.20355,2.5549946,0.006321059,0.6256119,889.1275352225163,1208.633744972607
944.3795,2.5701795,0.0027215537,0.6237611,2073.678881733526,2816.943159809712
791.3409,2.4800904,0.0031340355,0.6349891,1756.327913313504,2395.634057865343
515.2009,1.3704718,0.0026600724,0.85421056,1383.5279876350803,2033.0985448907797
768.91406,0.22155485,0.00028813994,2.124513,3853.9774923349905,8003.14588640452
1254.0903,1.6054459,0.0012801676,0.78922737,3193.823044588623,4595.256120961486
3119.8237,1.4422423,0.00046228326,0.8326853,8234.663652442407,12017.453266995084
1612.349,2.1246521,0.0013177372,0.6860505,3752.3940007105402,5212.483892379879
2278.831,1.6560042,0.0007266902,0.7770863,5744.555570680538,8232.016860993812
1175.2399,1.1359463,0.0009665655,0.9382554,3366.6126442416894,5079.248598934447
671.29004,2.4585192,0.0036623802,0.6377687,1493.8125673788804,2039.6193756774408
432.97955,2.5938754,0.005990757,0.6209054,948.1426718867558,1286.6363010894363
617.9905,1.7949992,0.0029045744,0.74639356,1517.442050841778,2152.2203429031642
1258.2925,2.2735958,0.0018068898,0.66319823,2867.567356634539,3951.2767637236325
1274.8228,2.7686765,0.0021718128,0.6009854,2738.3373606679875,3688.702244844797
681.1464,1.9579158,0.002874442,0.71466583,1626.5648433298804,2282.1021166151163
989.81836,2.2483044,0.0022714313,0.666918,2263.5136097439276,3123.0735256988864
438.55484,1.5608115,0.0035589882,0.80043256,1127.3616579456807,1628.043811773169
744.3572,2.0578148,0.002764553,0.69710284,1749.7666896319627,2440.0401863028824
1121.9609,1.7613566,0.0015698912,0.75348806,2771.861355503723,3940.8284200300327
671.24695,1.4721206,0.0021931133,0.8241918,1759.562622069462,2560.8075238197616
305.2128,0.95094174,0.003115668,1.0254701,930.778232904511,1441.740827246095
540.79877,0.84720165,0.0015665747,1.0864422,1718.602450763733,2710.1164373861034
894.30524,1.2638676,0.0014132396,0.88950664,2468.9399890130007,3668.920427941725
590.6184,1.8030406,0.0030528014,0.74472725,1448.13670255597,2052.76370904147
309.26758,0.89328676,0.0028883945,1.058046,964.3816454252607,1508.2139444159775
1452.6414,0.9793894,0.0006742128,1.0104674,4383.910740368357,6760.265793498972
3184.8318,1.9746339,0.000620012,0.71163404,7584.814448690482,10630.502191438847
294.94485,1.0491103,0.003556971,0.97631377,868.7636836518132,1326.0120329541005
940.4873,1.5046827,0.0015998968,0.81522506,2447.3318251317755,3551.390453599376
378.36783,1.8465884,0.0048804055,0.7358935,920.6075755160891,1301.0677996700383
421.56467,1.1824346,0.0028048712,0.9196264,1190.8981340588844,1786.421752468219
129.39763,0.94007826,0.007265035,1.0313783,396.22572795980005,614.814630290964
7001.3975,1.8884437,0.00026972382,0.72769266,16913.012708291673,23835.796678857
851.9614,2.9605303,0.0034749582,0.5811861,1794.7457022659955,2399.7636674582695
1305.2894,3.4204829,0.0026204784,0.5406999,2639.7960548358374,3475.376752739842
1149.4802,2.0975425,0.0018247748,0.6904697,2685.929499919427,3736.8378516840753
1095.5173,1.8267668,0.0016674924,0.73987514,2674.785871254347,3785.3235345347825
648.716,1.9700314,0.0030368164,0.7124648,1546.089461440445,2167.545255723752
716.2891,1.1942626,0.0016672913,0.91506106,2016.511519443343,3020.6125317728515
3127.8994,1.7182736,0.0005493379,0.7628758,7790.181694506619,11110.539021114953
773.58997,0.99109864,0.001281168,1.0044806,2324.8076079747866,3578.5926939434657
837.8894,3.121739,0.003725717,0.5659808,1738.5357101435263,2311.233589574104
1490.9982,1.8400142,0.0012340822,0.73720694,3631.917179542894,5135.179612430239
936.9114,1.0358356,0.0011055855,0.9825498,2772.0811583538275,4239.063618660132
1360.8129,2.5817163,0.0018971869,0.62236583,2984.0969815425037,4051.6094394433035
761.35046,0.56136906,0.0007373333,1.3346758,2805.996123292936,4743.60255499391
1451.3052,0.9132606,0.00062926847,1.0464119,4490.022114990905,6998.062103179088
2613.3118,2.5471857,0.0009746965,0.6265701,5753.773928921425,7824.120967776675
1440.6598,0.22155485,0.00015378707,2.124513,7220.924421141452,14994.927108949754
1531.4506,2.3548114,0.0015376346,0.65166134,3452.769586934851,4738.034756161023
386.7925,1.9156319,0.0049526086,0.72251016,930.0992758074367,1308.4768779881158
2428.9539,2.062145,0.0008489848,0.69637054,5705.990990489267,7954.9403953854235
671.42474,1.2893708,0.0019203505,0.8806657,1840.9622024800385,2728.12143487098
745.1243,1.6191505,0.0021729937,0.78588027,1892.3073659228974,2719.628134803667
1288.0214,1.9566311,0.0015190983,0.7149004,3076.4127535646658,4316.616402609896
903.80615,1.7335658,0.0019180726,0.7595036,2244.478860567264,3197.505070630993
768.2033,1.0950106,0.0014254177,0.95563227,2229.0035641740424,3380.8667186693815
235.04984,0.44498545,0.0018931536,1.4990879,940.9787660393887,1662.3507810422896
1639.9214,2.5199172,0.0015366086,0.6299511,3622.3063994663603,4931.781563828989
1148.5393,1.8476986,0.0016087379,0.73567235,2793.973128845842,3948.343074654853
1128.3884,1.0751293,0.00095280074,0.96442765,3295.200926901785,5011.438709197199
3207.9622,2.1486716,0.00066979334,0.68220514,7439.71299393326,10320.601779234226
380.27206,1.1133969,0.0029278956,0.94770896,1096.9828441837244,1659.8372937281981
557.66144,1.6077672,0.0028830527,0.7886575,1419.532278882356,2042.0308347563616
361.52484,1.8356216,0.0050774426,0.7380885,881.3150493967846,1246.4682525844164
745.559,2.326488,0.0031204612,0.65561604,1687.1415711507827,2318.453515427278
800.6334,2.8846903,0.0036030102,0.5887764,1699.3149107434026,2278.660827463083
1095.4567,1.8920808,0.0017272073,0.7269929,2644.6238569965153,3726.220219132975
824.4767,1.657501,0.0020103673,0.7767354,2077.7523508080753,2977.0961799135034
1922.7699,1.8079302,0.00094027387,0.7437195,4710.313341793766,6674.685055273085
681.68994,1.499499,0.002199679,0.8166329,1775.9389382033282,2578.296542935768
996.43713,1.466681,0.0014719253,0.8257188,2615.2426542216085,3808.020801450469
377.97284,1.4828091,0.003923057,0.821216,988.3923035413472,1437.082995966748
449.68323,2.4345279,0.005413873,0.6409035,1003.643709076622,1371.9103347820846
992.6232,2.0242927,0.0020393364,0.7028511,2345.4708807384277,3277.3011076841126
1148.4863,2.3516893,0.0020476424,0.6520937,2590.3961263430974,3555.2020271920755
885.31335,2.4499571,0.0027673333,0.63888216,1972.1521898088888,2693.820958209597
832.6568,1.8935064,0.0022740539,0.72671914,2009.694454503049,2831.352295856263
504.5139,1.7565898,0.0034817471,0.7545097,1247.5248250472407,1774.2501055004382
1190.639,3.4088523,0.0028630444,0.5416215,2410.2028454995475,3174.246814360459
458.21457,0.48387107,0.0010559923,1.4375904,1780.8622090715214,3095.1499738571974
1904.8431,1.4291193,0.00075025565,0.83649963,5043.276189115174,7369.092636747419
467.9729,1.5152838,0.0032379734,0.8123684,1214.903811973982,1761.3378353947548
681.75397,0.6717558,0.0009853346,1.2200968,2355.2548658904716,3857.9947544524257
1180.6388,1.4754839,0.0012497335,0.82325196,3092.480450272991,4499.3179305352
1574.1075,2.249637,0.0014291507,0.66672045,3599.006969261337,4965.36604568495
620.88605,0.9734449,0.0015678317,1.013548,1877.8113400993354,2898.3648696412674
607.42334,0.8737495,0.0014384523,1.0698097,1909.1339374226943,2996.0251286174816
242.33278,0.6022333,0.00248515,1.2885985,870.8326150764611,1453.7535015132278
530.60016,1.4740677,0.0027781138,0.8236473,1390.2637386218391,2022.9849727870553
1492.8931,1.6955504,0.0011357481,0.7679707,3734.3284392978735,5335.084908410015
770.2211,2.284598,0.0029661588,0.6615994,1752.6822413281564,2413.6778750382073
2929.971,2.0942822,0.00071477913,0.69100696,6849.644191613043,9531.459128589655
935.699,2.3141935,0.0024732244,0.65735525,2120.8492008061125,2916.266096503405
1248.243,2.1916885,0.0017558187,0.675477,2877.073689196038,3981.6997800121085
659.6333,1.5118002,0.0022918796,0.81330377,1713.7900722956992,2485.369758884126
1978.1381,1.9059131,0.0009634884,0.72435,4764.45763663916,6706.9417937357375
366.1298,1.493127,0.004078136,0.8183736,955.2017243151233,1387.5418891060904
937.7699,1.1232549,0.0011977938,0.9435411,2696.899823221343,4075.45313118687
347.75452,0.64697874,0.0018604466,1.24324,1217.7893475909175,2007.6713516787709
1400.8882,2.084871,0.0014882494,0.6925648,3279.601986574523,4566.141445561625
1107.3667,1.2172016,0.0010991857,0.9063976,3097.033097252097,4626.6801313872775
2401.241,1.4580932,0.0006072248,0.8281469,6314.727798002133,9202.03034830137
2116.0842,2.879623,0.0013608262,0.5892942,4493.601896578936,6026.772209486677
1267.6887,1.3488376,0.0010640132,0.86103374,3422.732219587165,5040.6770029393965
2965.0796,1.9064319,0.0006429615,0.7242514,7140.941133918984,10051.984996977257
1124.1958,2.349876,0.0020902727,0.6523453,2536.2060035325803,3481.1430014503794
273.6266,0.7389499,0.002700578,1.1633021,913.346890404481,1472.3895370481791
2662.0742,2.370819,0.0008905909,0.6494576,5989.468027849337,8212.489290575159
1586.8726,1.834789,0.0011562296,0.7382559,3868.998328729046,5472.343185220528
1715.5371,1.9299965,0.0011250101,0.7198164,4115.440575951839,5784.300943975849
1026.9744,0.9186032,0.00089447526,1.0433644,3170.6399935600934,4937.263681388662
373.15146,0.83538324,0.0022387244,1.0941002,1191.8209294151213,1883.5973496963948
1097.6166,3.262893,0.0029727074,0.5536032,2249.1865015747007,2975.948123355475
1493.7284,1.616681,0.0010823125,0.78648025,3795.3630914683263,5455.787770213165
877.01636,1.3871636,0.001581685,0.84905565,2345.5015829044814,3441.0405036889683
2053.9246,2.2052736,0.0010736877,0.67339325,4725.033217312186,6534.345260888585
360.56918,0.64750975,0.001795799,1.2427301,1262.2908051543661,2080.742932432492
1094.3672,1.7061988,0.0015590735,0.7655705,2731.8568636538357,3899.759396502472
1505.2554,1.9779999,0.0013140627,0.7110283,3582.894313922375,5020.556195673585
1144.1273,1.5138905,0.0013231835,0.8127421,2971.180138171977,4308.06995914729
848.0806,1.4692678,0.0017324624,0.8249915,2224.550555085327,3238.375283359799
784.3054,1.8244022,0.0023261374,0.7403545,1915.7391165627266,2711.5718459927757
1656.714,1.6136672,0.0009740168,0.78721434,4212.081651865013,6056.287133017845
3215.0369,2.5823236,0.00080320187,0.62229264,7049.689721372348,9571.345581847836
342.48087,1.6554084,0.004833579,0.7772262,863.4396740730509,1237.3769665270981
3408.8706,2.2648723,0.00066440547,0.6644742,7777.78753369841,10722.039176960516
298.8385,1.0390328,0.0034769042,0.981037,883.2275856623994,1350.014135128998
496.8948,0.9790212,0.0019702786,1.0106574,1499.773274895847,2312.87576263114
953.2164,1.6257901,0.0017055835,0.7842739,2417.509281419687,3472.600513075844
518.91296,1.2710615,0.0024494696,0.8869859,1429.791032199463,2123.030066199767
521.91205,1.0554647,0.0020223039,0.9733704,1534.0373661228452,2339.3480474506164
1280.777,1.6350684,0.0012766223,0.7820455,3242.1692876114835,4653.731720836668
842.21826,1.4177189,0.0016833153,0.8398562,2235.8978301776647,3270.5657092193665
1307.3416,2.2412534,0.0017143595,0.66796625,2992.5218175933474,4130.458729087029
210.00859,1.0644873,0.00506878,0.9692365,615.4273257839203,937.3277898459344
654.6757,1.99169,0.0030422544,0.7085804,1554.894191101327,2176.961037431643
728.5917,1.4493976,0.0019893139,0.8306274,1919.8912780747423,2799.9759669684936
790.88116,1.4853202,0.0018780574,0.8205215,2066.967894814289,3004.610517873231
374.88736,0.90487236,0.002413718,1.0512508,1163.6407238748927,1816.21183853158
